index,url,tweet_id,player_name
126897,<html><body><a href=https://twitter.com/anyuser/status/1296033489775730694>URL</a></body></html>,1296033489775730694,Sadio Mané
102848,<html><body><a href=https://twitter.com/anyuser/status/1222336047826317312>URL</a></body></html>,1222336047826317312,Sadio Mané
154623,<html><body><a href=https://twitter.com/anyuser/status/1391152178316947457>URL</a></body></html>,1391152178316947457,Sadio Mané
21700,<html><body><a href=https://twitter.com/anyuser/status/965113395228938240>URL</a></body></html>,965113395228938240,Sadio Mané
133327,<html><body><a href=https://twitter.com/anyuser/status/1315910317768146944>URL</a></body></html>,1315910317768146944,Sadio Mané
110425,<html><body><a href=https://twitter.com/anyuser/status/1244657061142466563>URL</a></body></html>,1244657061142466563,Sadio Mané
98853,<html><body><a href=https://twitter.com/anyuser/status/1213813507386462210>URL</a></body></html>,1213813507386462210,Sadio Mané
13136,<html><body><a href=https://twitter.com/anyuser/status/934071299776892928>URL</a></body></html>,934071299776892928,Sadio Mané
159394,<html><body><a href=https://twitter.com/anyuser/status/1411139693991825413>URL</a></body></html>,1411139693991825413,Sadio Mané
29897,<html><body><a href=https://twitter.com/anyuser/status/999936686825066497>URL</a></body></html>,999936686825066497,Sadio Mané
14476,<html><body><a href=https://twitter.com/anyuser/status/949964018084667393>URL</a></body></html>,949964018084667393,Virgil van Dijk
131076,<html><body><a href=https://twitter.com/anyuser/status/1541589883046723585>URL</a></body></html>,1541589883046723585,Virgil van Dijk
55603,<html><body><a href=https://twitter.com/anyuser/status/1137814169112252416>URL</a></body></html>,1137814169112252416,Virgil van Dijk
